timestamp	phase	worker	class_name	block	seed	task	sub_task	steps	termination_status	source	agent_dir	agent_pos	reward	action_space	observation_space
20200225T181144.006714	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3841288960	2600	0	100	DONE	NEXT	0	[ 8 14]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181144.588157	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2712308447	2602	0	100	DONE	NEXT	0	[ 8 12]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181146.124411	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	4039455937	2604	0	100	DONE	NEXT	0	[12 13]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181146.579030	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	575302958	2607	0	100	DONE	NEXT	1	[3 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181148.521163	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	919510294	2609	0	100	DONE	NEXT	1	[14 12]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181149.091977	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	408839704	2611	0	71	DONE	NEXT	1	[ 2 15]	0.361	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181150.917131	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2564262886	2613	0	100	DONE	NEXT	1	[15 14]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181151.387437	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1800657627	2615	0	100	DONE	NEXT	1	[ 6 12]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181153.560402	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1290239216	2618	0	100	DONE	NEXT	1	[1 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181153.751971	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1067861200	2620	0	38	DONE	NEXT	1	[5 8]	0.6579999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181155.284778	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	691193643	2622	0	100	DONE	NEXT	2	[4 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181155.584695	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3730030271	2624	0	100	DONE	NEXT	0	[7 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181156.871673	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	768911666	2627	0	100	DONE	NEXT	2	[10  7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181157.248754	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1594835496	2629	0	100	DONE	NEXT	1	[4 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181158.697875	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2056461494	2631	0	100	DONE	NEXT	3	[10  5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181159.445222	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3333895190	2633	0	100	DONE	NEXT	0	[5 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181201.484747	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2480617085	2637	0	100	DONE	NEXT	1	[5 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181202.025679	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3096937716	2640	0	100	DONE	NEXT	1	[8 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181203.821147	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2048068391	2642	0	100	DONE	NEXT	3	[8 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181204.161153	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3671970825	2645	0	100	DONE	NEXT	1	[8 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181205.362817	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1889312570	2647	0	100	DONE	NEXT	0	[ 7 10]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181205.902307	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	616551040	2649	0	100	DONE	NEXT	3	[5 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181207.157045	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1694434015	2653	0	100	DONE	NEXT	2	[6 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181207.475658	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2644497706	2655	0	68	DONE	NEXT	2	[11 13]	0.3879999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181207.837968	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1572121798	2657	0	100	DONE	NEXT	3	[5 9]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181209.486915	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2555920672	2659	0	100	DONE	NEXT	0	[8 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181209.614053	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	532465875	2661	0	24	DONE	NEXT	3	[4 7]	0.784	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181209.723383	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3346075245	2662	0	20	DONE	NEXT	1	[ 7 10]	0.82	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181211.696173	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1138308673	2664	0	100	DONE	NEXT	2	[4 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181212.299837	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1746423625	2666	0	100	DONE	NEXT	1	[10  6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181214.618877	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3386367073	2668	0	100	DONE	NEXT	2	[3 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181215.390249	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1253175658	2670	0	100	DONE	NEXT	3	[17  4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181215.482060	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3145410998	2672	0	13	DONE	NEXT	1	[5 7]	0.883	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181217.523385	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1933099309	2673	0	67	DONE	NEXT	0	[15  4]	0.3969999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181218.433907	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2997990895	2674	0	100	DONE	NEXT	1	[14  4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181220.370597	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2643076329	2677	0	100	DONE	NEXT	0	[8 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181220.954585	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2118748193	2679	0	100	DONE	NEXT	2	[10  5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181222.774389	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3852642791	2681	0	100	DONE	NEXT	0	[8 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181223.372909	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	548081739	2684	0	100	DONE	NEXT	0	[3 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181225.546504	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	542332801	2686	0	100	DONE	NEXT	0	[8 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181225.913714	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3520552281	2688	0	42	DONE	NEXT	1	[12  7]	0.622	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181226.059124	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3530361404	2691	0	23	DONE	NEXT	1	[7 8]	0.7929999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181226.527344	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	4164918548	2692	0	100	DONE	NEXT	1	[15  8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181228.468496	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1389856926	2694	0	100	DONE	NEXT	3	[4 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181228.956271	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2398808967	2696	0	100	DONE	NEXT	2	[ 3 10]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181230.517612	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2852924346	2698	0	74	DONE	NEXT	0	[11  3]	0.33399999999999996	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181231.135906	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	4059073113	2700	0	100	DONE	NEXT	2	[5 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181232.898933	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2845721508	2703	0	100	DONE	NEXT	2	[8 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181233.533383	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	484830942	2705	0	100	DONE	NEXT	3	[7 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181235.287503	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2110922024	2707	0	100	DONE	NEXT	1	[8 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181235.931593	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	550356398	2709	0	100	DONE	NEXT	3	[3 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181236.078695	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1546140224	2715	0	30	DONE	NEXT	1	[5 5]	0.73	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181238.307719	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2396056913	2716	0	100	DONE	NEXT	2	[15  7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181238.839556	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3092673142	2718	0	100	DONE	NEXT	0	[2 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181240.341460	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3193070800	2720	0	35	DONE	NEXT	2	[1 8]	0.685	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181240.559177	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	904170546	2721	0	30	DONE	NEXT	2	[2 8]	0.73	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181241.126630	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2709588577	2723	0	100	DONE	NEXT	1	[4 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181241.244811	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1218656490	2727	0	37	DONE	NEXT	0	[8 1]	0.667	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181242.966975	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3569990783	2728	0	100	DONE	NEXT	0	[3 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181243.569405	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1010801274	2730	0	100	DONE	NEXT	1	[4 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181245.365435	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1256906917	2732	0	100	DONE	NEXT	2	[1 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181245.478803	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1469462747	2734	0	7	DONE	NEXT	1	[3 3]	0.9369999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181246.018645	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2529410148	2735	0	100	DONE	NEXT	3	[5 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181247.311341	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1427815396	2738	0	22	DONE	NEXT	0	[9 3]	0.802	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181247.837777	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	4097572499	2740	0	100	DONE	NEXT	3	[3 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181247.873952	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2727082194	2742	0	6	DONE	NEXT	1	[2 3]	0.946	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181249.722903	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1162234002	2743	0	100	DONE	NEXT	3	[5 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181250.261195	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1378955214	2745	0	100	DONE	NEXT	1	[4 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181251.384300	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1759683219	2747	0	100	DONE	NEXT	1	[6 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181251.691003	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3610041890	2749	0	100	DONE	NEXT	1	[6 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181251.725057	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	803773277	2751	0	6	DONE	NEXT	1	[1 6]	0.946	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181253.093615	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	895188310	2752	0	90	DONE	NEXT	0	[17  4]	0.18999999999999995	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181253.646223	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	938669047	2754	0	100	DONE	NEXT	1	[8 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181255.334860	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2587057686	2756	0	100	DONE	NEXT	3	[8 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181255.478716	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3978144463	2758	0	16	DONE	NEXT	2	[1 4]	0.856	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181255.979953	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2899229196	2759	0	100	DONE	NEXT	0	[3 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181257.462035	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3530865514	2761	0	100	DONE	NEXT	0	[5 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181257.937390	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	4034076572	2763	0	100	DONE	NEXT	2	[5 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181259.535065	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3925015183	2765	0	100	DONE	NEXT	0	[8 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181300.285746	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3990297315	2767	0	100	DONE	NEXT	2	[2 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181302.410625	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3821279541	2770	0	100	DONE	NEXT	1	[ 5 10]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181303.134939	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1478043648	2772	0	100	DONE	NEXT	2	[7 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181303.323803	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3367907755	2774	0	21	DONE	NEXT	1	[2 6]	0.8109999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181303.433592	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	583377376	2775	0	19	DONE	NEXT	2	[6 5]	0.829	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181305.330905	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3734580342	2776	0	100	DONE	NEXT	0	[7 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181305.882790	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	4115330963	2779	0	100	DONE	NEXT	0	[2 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181308.063001	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1152030734	2781	0	100	DONE	NEXT	2	[6 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181308.482891	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	731233087	2784	0	100	DONE	NEXT	1	[7 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181310.129409	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3187085792	2786	0	100	DONE	NEXT	0	[13  7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181310.500976	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2761813255	2788	0	100	DONE	NEXT	0	[4 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181312.314647	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	556951289	2790	0	100	DONE	NEXT	2	[6 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181312.721611	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	399507500	2794	0	100	DONE	NEXT	2	[1 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181312.748629	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	624108303	2797	0	6	DONE	NEXT	1	[5 2]	0.946	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181314.533919	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	270144510	2798	0	100	DONE	NEXT	3	[5 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181315.152991	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1514294915	2800	0	100	DONE	NEXT	2	[7 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181317.362074	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2312219187	2804	0	100	DONE	NEXT	1	[6 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181317.841528	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2632085393	2806	0	100	DONE	NEXT	2	[6 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181317.987637	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2149875107	2808	0	29	DONE	NEXT	1	[4 9]	0.739	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181319.836202	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1848966180	2810	0	100	DONE	NEXT	3	[6 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181320.261838	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2332805934	2812	0	91	DONE	NEXT	1	[ 8 11]	0.18099999999999994	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181321.590051	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3323173205	2814	0	100	DONE	NEXT	1	[3 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181321.989189	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1226187787	2816	0	100	DONE	NEXT	1	[1 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181323.321980	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1545930056	2818	0	31	DONE	NEXT	2	[1 8]	0.721	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181323.864765	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1030759017	2819	0	100	DONE	NEXT	1	[1 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181324.023978	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3268999777	2822	0	52	DONE	NEXT	2	[ 4 12]	0.532	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181324.077777	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3100908257	2824	0	17	DONE	NEXT	1	[4 5]	0.847	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181326.604527	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2512819401	2825	0	100	DONE	NEXT	1	[8 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181326.644902	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3221045362	2828	0	6	DONE	NEXT	0	[4 2]	0.946	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181326.751025	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	263447292	2829	0	21	DONE	NEXT	1	[6 8]	0.8109999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181328.287048	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	4242350880	2830	0	100	DONE	NEXT	0	[8 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181328.860201	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2926184115	2834	0	100	DONE	NEXT	0	[6 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181330.222664	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1265349963	2836	0	100	DONE	NEXT	3	[17  1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181330.733818	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	198040221	2838	0	100	DONE	NEXT	2	[7 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181330.875076	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1413279487	2842	0	3	DONE	NEXT	1	[2 2]	0.973	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181332.516543	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2817488986	2843	0	100	DONE	NEXT	2	[1 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181332.613842	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3456458351	2846	0	12	DONE	NEXT	1	[1 6]	0.892	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181333.095205	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1802631016	2847	0	100	DONE	NEXT	2	[5 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181334.794664	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2838757685	2849	0	100	DONE	NEXT	1	[6 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181334.911042	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3931091985	2851	0	21	DONE	NEXT	0	[6 5]	0.8109999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181335.485102	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	318910705	2852	0	93	DONE	NEXT	1	[16  6]	0.16299999999999992	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181337.615092	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	2346293593	2854	0	100	DONE	NEXT	1	[6 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181338.058491	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3103358152	2857	0	100	DONE	NEXT	1	[8 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181339.836439	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	3896685961	2859	0	100	DONE	NEXT	1	[6 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181340.753983	3.train	env-0	minigridkit_minigridkit_minigridfourrooms	8	1503558580	2861	0	100	DONE	NEXT	3	[7 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
