block_num	regime_num	exp_num	status	timestamp	seed	source	agent_dir	task_name	sub_task	agent_pos	observation_space	reward	worker	steps	action_space
3	5	350	DONE	20200921T134056.605992	555529361	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.49287109374999993	env-0	577	Discrete(7)
3	5	351	DONE	20200921T134057.238985	2562479584	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.71435546875	env-0	325	Discrete(7)
3	5	352	DONE	20200921T134057.607546	2705654269	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.848828125	env-0	172	Discrete(7)
3	5	353	DONE	20200921T134058.135540	2295373225	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.75654296875	env-0	277	Discrete(7)
3	5	354	DONE	20200921T134058.669651	2787922806	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.7978515625	env-0	230	Discrete(7)
3	5	355	DONE	20200921T134058.921196	118505352	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.93759765625	env-0	71	Discrete(7)
3	5	356	DONE	20200921T134059.371736	4138991136	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.8259765625	env-0	198	Discrete(7)
3	5	357	DONE	20200921T134059.482735	2597049474	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.940234375	env-0	68	Discrete(7)
3	5	358	DONE	20200921T134059.602734	644787029	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.92880859375	env-0	81	Discrete(7)
3	5	359	DONE	20200921T134059.810733	3799982226	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.93671875	env-0	72	Discrete(7)
3	5	360	DONE	20200921T134100.228727	1083495508	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.827734375	env-0	196	Discrete(7)
3	5	361	DONE	20200921T134100.539287	1480885039	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.86640625	env-0	152	Discrete(7)
3	5	362	DONE	20200921T134100.910285	2407557462	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.83212890625	env-0	191	Discrete(7)
3	5	363	DONE	20200921T134101.325281	114941395	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.78994140625	env-0	239	Discrete(7)
3	5	364	DONE	20200921T134101.691313	2127727975	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.82509765625	env-0	199	Discrete(7)
3	5	365	DONE	20200921T134102.028310	2986159782	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.84443359375	env-0	177	Discrete(7)
3	5	366	DONE	20200921T134102.279306	2398092730	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.8646484375	env-0	154	Discrete(7)
3	5	367	DONE	20200921T134102.494305	1268539368	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.92705078125	env-0	83	Discrete(7)
3	5	368	DONE	20200921T134102.621305	3486598669	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.93056640625	env-0	79	Discrete(7)
3	5	369	DONE	20200921T134102.815302	1527770324	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9455078125	env-0	62	Discrete(7)
3	5	370	DONE	20200921T134102.894301	1443493639	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9595703125	env-0	46	Discrete(7)
3	5	371	DONE	20200921T134102.979301	2384194875	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95166015625	env-0	55	Discrete(7)
3	5	372	DONE	20200921T134103.100836	1232803440	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.926171875	env-0	84	Discrete(7)
3	5	373	DONE	20200921T134103.276833	827894207	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95693359375	env-0	49	Discrete(7)
3	5	374	DONE	20200921T134103.376834	4051370333	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9525390625	env-0	54	Discrete(7)
3	5	375	DONE	20200921T134103.459832	3801302905	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9578125	env-0	48	Discrete(7)
3	5	376	DONE	20200921T134103.573833	1369765226	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94990234375	env-0	57	Discrete(7)
3	5	377	DONE	20200921T134103.784845	1649471552	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95341796875	env-0	53	Discrete(7)
3	5	378	DONE	20200921T134103.866828	3718659597	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96572265625	env-0	39	Discrete(7)
3	5	379	DONE	20200921T134103.974828	3394161433	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94990234375	env-0	57	Discrete(7)
3	5	380	DONE	20200921T134104.040828	741596415	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.97275390625	env-0	31	Discrete(7)
3	5	381	DONE	20200921T134104.288826	569042812	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94111328125	env-0	67	Discrete(7)
3	5	382	DONE	20200921T134104.361823	1098130559	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.968359375	env-0	36	Discrete(7)
3	5	383	DONE	20200921T134104.462856	1311007669	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95166015625	env-0	55	Discrete(7)
3	5	384	DONE	20200921T134104.530856	3959508718	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9666015625	env-0	38	Discrete(7)
3	5	385	DONE	20200921T134104.674855	2468683405	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96484375	env-0	40	Discrete(7)
3	5	386	DONE	20200921T134104.746851	4210999975	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9630859375	env-0	42	Discrete(7)
3	5	387	DONE	20200921T134104.813854	3680376443	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96484375	env-0	40	Discrete(7)
3	5	388	DONE	20200921T134104.905852	709684343	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94638671875	env-0	61	Discrete(7)
3	5	389	DONE	20200921T134104.971853	2364524303	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96572265625	env-0	39	Discrete(7)
3	5	390	DONE	20200921T134105.144368	1225327398	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9560546875	env-0	50	Discrete(7)
3	5	391	DONE	20200921T134105.215367	1219008847	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.961328125	env-0	44	Discrete(7)
3	5	392	DONE	20200921T134105.280369	3840057957	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96572265625	env-0	39	Discrete(7)
3	5	393	DONE	20200921T134105.360367	15413988	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95869140625	env-0	47	Discrete(7)
3	5	394	DONE	20200921T134105.532366	2295268627	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9560546875	env-0	50	Discrete(7)
3	5	395	DONE	20200921T134105.596367	446151901	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96484375	env-0	40	Discrete(7)
3	5	396	DONE	20200921T134105.672365	2074249889	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9578125	env-0	48	Discrete(7)
3	5	397	DONE	20200921T134105.751362	2258507772	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95517578125	env-0	51	Discrete(7)
3	5	398	DONE	20200921T134105.959918	155063295	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.954296875	env-0	52	Discrete(7)
3	5	399	DONE	20200921T134106.046916	979860594	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9666015625	env-0	38	Discrete(7)
3	5	400	DONE	20200921T134106.159913	1519580777	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9560546875	env-0	50	Discrete(7)
3	5	401	DONE	20200921T134106.248912	1674535828	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.954296875	env-0	52	Discrete(7)
3	5	402	DONE	20200921T134106.459912	711887964	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9560546875	env-0	50	Discrete(7)
3	5	403	DONE	20200921T134106.559911	3626220057	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96484375	env-0	40	Discrete(7)
3	5	404	DONE	20200921T134106.629950	1074082532	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9736328125	env-0	30	Discrete(7)
3	5	405	DONE	20200921T134106.696950	1514990430	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9736328125	env-0	30	Discrete(7)
3	5	406	DONE	20200921T134106.787949	42054900	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	407	DONE	20200921T134106.879994	2195051114	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.968359375	env-0	36	Discrete(7)
3	5	408	DONE	20200921T134107.045994	3093032296	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9736328125	env-0	30	Discrete(7)
3	5	409	DONE	20200921T134107.110990	1923735334	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	410	DONE	20200921T134107.182510	1955357042	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9666015625	env-0	38	Discrete(7)
3	5	411	DONE	20200921T134107.257510	452738270	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9666015625	env-0	38	Discrete(7)
3	5	412	DONE	20200921T134107.325509	2061147104	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	413	DONE	20200921T134107.392509	2462767127	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	414	DONE	20200921T134107.556508	3904016197	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96396484375	env-0	41	Discrete(7)
3	5	415	DONE	20200921T134107.630507	1683330475	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96572265625	env-0	39	Discrete(7)
3	5	416	DONE	20200921T134107.713508	2264266595	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96484375	env-0	40	Discrete(7)
3	5	417	DONE	20200921T134107.773506	4278449849	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	418	DONE	20200921T134107.835507	3026358933	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96748046875	env-0	37	Discrete(7)
3	5	419	DONE	20200921T134108.014508	2929659610	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96484375	env-0	40	Discrete(7)
3	5	420	DONE	20200921T134108.112502	1074973628	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95078125	env-0	56	Discrete(7)
3	5	421	DONE	20200921T134108.194502	62828689	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95869140625	env-0	47	Discrete(7)
3	5	422	DONE	20200921T134108.260500	2088081578	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96923828125	env-0	35	Discrete(7)
3	5	423	DONE	20200921T134108.438499	2935787379	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94814453125	env-0	59	Discrete(7)
3	5	424	DONE	20200921T134108.552014	984266357	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9349609375	env-0	74	Discrete(7)
3	5	425	DONE	20200921T134108.654009	2277116391	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9455078125	env-0	62	Discrete(7)
3	5	426	DONE	20200921T134108.838008	1228210980	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.947265625	env-0	60	Discrete(7)
3	5	427	DONE	20200921T134108.946008	2164304163	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95078125	env-0	56	Discrete(7)
3	5	428	DONE	20200921T134109.078005	3684575440	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.92177734375	env-0	89	Discrete(7)
3	5	429	DONE	20200921T134109.313003	2067839703	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.93232421875	env-0	77	Discrete(7)
3	5	430	DONE	20200921T134109.460076	2367075055	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.93056640625	env-0	79	Discrete(7)
3	5	431	DONE	20200921T134109.573076	3859692501	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94462890625	env-0	63	Discrete(7)
3	5	432	DONE	20200921T134109.765071	2899292833	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96044921875	env-0	45	Discrete(7)
3	5	433	DONE	20200921T134109.889619	2455798414	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94111328125	env-0	67	Discrete(7)
3	5	434	DONE	20200921T134110.027612	2980525958	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9314453125	env-0	78	Discrete(7)
3	5	435	DONE	20200921T134110.230611	81799867	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95517578125	env-0	51	Discrete(7)
3	5	436	DONE	20200921T134110.408611	2146402630	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.926171875	env-0	84	Discrete(7)
3	5	437	DONE	20200921T134110.566613	294040086	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9244140625	env-0	86	Discrete(7)
3	5	438	DONE	20200921T134110.807688	1103118841	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94462890625	env-0	63	Discrete(7)
3	5	439	DONE	20200921T134110.937684	1609685508	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.93232421875	env-0	77	Discrete(7)
3	5	440	DONE	20200921T134111.031685	1957269341	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94462890625	env-0	63	Discrete(7)
3	5	441	DONE	20200921T134111.199681	655046187	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95341796875	env-0	53	Discrete(7)
3	5	442	DONE	20200921T134111.311222	813541065	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.93671875	env-0	72	Discrete(7)
3	5	443	DONE	20200921T134111.410223	397882662	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9525390625	env-0	54	Discrete(7)
3	5	444	DONE	20200921T134111.630221	3699232076	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9455078125	env-0	62	Discrete(7)
3	5	445	DONE	20200921T134111.737219	1671992598	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94990234375	env-0	57	Discrete(7)
3	5	446	DONE	20200921T134111.896218	534300870	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.91474609375	env-0	97	Discrete(7)
3	5	447	DONE	20200921T134112.116214	2803879228	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95517578125	env-0	51	Discrete(7)
3	5	448	DONE	20200921T134112.231763	2873919984	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9525390625	env-0	54	Discrete(7)
3	5	449	DONE	20200921T134112.371763	700270928	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.933203125	env-0	76	Discrete(7)
3	5	450	DONE	20200921T134112.626351	2624150051	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.93759765625	env-0	71	Discrete(7)
3	5	451	DONE	20200921T134112.753351	823597317	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9455078125	env-0	62	Discrete(7)
3	5	452	DONE	20200921T134112.865348	1536316576	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94814453125	env-0	59	Discrete(7)
3	5	453	DONE	20200921T134112.925348	3228961755	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.97451171875	env-0	29	Discrete(7)
3	5	454	DONE	20200921T134113.183345	3072846882	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.89453125	env-0	120	Discrete(7)
3	5	455	DONE	20200921T134113.254352	3988622196	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.971875	env-0	32	Discrete(7)
3	5	456	DONE	20200921T134113.342347	4186824869	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9578125	env-0	48	Discrete(7)
3	5	457	DONE	20200921T134113.494345	762471649	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9666015625	env-0	38	Discrete(7)
3	5	458	DONE	20200921T134113.548344	3627897958	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9736328125	env-0	30	Discrete(7)
3	5	459	DONE	20200921T134113.640344	2355149343	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.94990234375	env-0	57	Discrete(7)
3	5	460	DONE	20200921T134113.704345	681163122	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.971875	env-0	32	Discrete(7)
3	5	461	DONE	20200921T134113.787342	2342420739	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96396484375	env-0	41	Discrete(7)
3	5	462	DONE	20200921T134113.949386	4221198544	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96484375	env-0	40	Discrete(7)
3	5	463	DONE	20200921T134114.038887	2176252858	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95341796875	env-0	53	Discrete(7)
3	5	464	DONE	20200921T134114.095885	1780974283	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.97275390625	env-0	31	Discrete(7)
3	5	465	DONE	20200921T134114.193884	103598055	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95693359375	env-0	49	Discrete(7)
3	5	466	DONE	20200921T134114.265883	47576920	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9666015625	env-0	38	Discrete(7)
3	5	467	DONE	20200921T134114.486456	535127000	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.961328125	env-0	44	Discrete(7)
3	5	468	DONE	20200921T134114.569463	1492580242	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.975390625	env-0	28	Discrete(7)
3	5	469	DONE	20200921T134114.646454	3047021677	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9736328125	env-0	30	Discrete(7)
3	5	470	DONE	20200921T134114.716453	761485336	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96923828125	env-0	35	Discrete(7)
3	5	471	DONE	20200921T134114.789028	661926660	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.975390625	env-0	28	Discrete(7)
3	5	472	DONE	20200921T134114.871999	3049275251	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.968359375	env-0	36	Discrete(7)
3	5	473	DONE	20200921T134115.043998	2228357238	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	474	DONE	20200921T134115.147997	2353540499	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9595703125	env-0	46	Discrete(7)
